YEAR,PERIOD,UNIT_CODE,UNIT_TITLE,DELIVERY_UNIT,FULL_PERIOD_NUM,CLASS_SIZE,CLASS_BOXPLOT
2023,H1B1,NEC4102,Structural engineering design 2,NEC4102-2023-H1B1,2023110,13,"{""q1"": 55.0, ""median"": 64.0, ""q3"": 72.0, ""whisker_low"": 40.0, ""whisker_high"": 80.0, ""outliers"": [22.0]}"
2023,H1B1,NEE2101,Electrical circuits,NEE2101-2023-H1B1,2023110,8,{}
2023,H1B1,NEE3104,Digital systems,NEE3104-2023-H1B1,2023110,13,"{""q1"": 54.0, ""median"": 66.0, ""q3"": 87.0, ""whisker_low"": 50.0, ""whisker_high"": 91.0, ""outliers"": []}"
2023,H1B1,NEF1103,Engineering and the community,NEF1103-2023-H1B1,2023110,56,"{""q1"": 73.75, ""median"": 79.0, ""q3"": 88.0, ""whisker_low"": 58.0, ""whisker_high"": 100.0, ""outliers"": []}"
2023,H1B1,NEF1105,Mathematics for engineering and science,NEF1105-2023-H1B1,2023110,11,"{""q1"": 63.5, ""median"": 85.5, ""q3"": 92.5, ""whisker_low"": 56.0, ""whisker_high"": 97.0, ""outliers"": []}"
2023,H1B1,NEF1201,Engineering mathematics 2,NEF1201-2023-H1B1,2023110,17,"{""q1"": 45.0, ""median"": 54.0, ""q3"": 65.0, ""whisker_low"": 23.0, ""whisker_high"": 82.0, ""outliers"": [13.0, 0.0]}"
2023,H1B1,NEF2101,Fluid mechanics 1,NEF2101-2023-H1B1,2023110,12,"{""q1"": 49.0, ""median"": 71.5, ""q3"": 80.75, ""whisker_low"": 33.0, ""whisker_high"": 95.0, ""outliers"": []}"
2023,H1B1,NEF3001,Applied project 1,NEF3001-2023-H1B1,2023110,10,"{""q1"": 65.5, ""median"": 70.0, ""q3"": 80.0, ""whisker_low"": 64.0, ""whisker_high"": 80.0, ""outliers"": []}"
2023,H1B1,NEF3002,Applied project 2,NEF3002-2023-H1B1,2023110,6,{}
2023,H1B1,NEF4001,Computational heat and fluid flows,NEF4001-2023-H1B1,2023110,30,"{""q1"": 52.25, ""median"": 58.5, ""q3"": 64.0, ""whisker_low"": 44.0, ""whisker_high"": 80.0, ""outliers"": [0.0, 4.0]}"
2023,H1B1,NEF4105,Professional engineering practice,NEF4105-2023-H1B1,2023110,22,"{""q1"": 70.0, ""median"": 72.5, ""q3"": 79.0, ""whisker_low"": 60.0, ""whisker_high"": 87.0, ""outliers"": []}"
2023,H1B1,NEF4201,Research project 2,NEF4201-2023-H1B1,2023110,1,{}
2023,H1B1,NEM3203,Stress analysis,NEM3203-2023-H1B1,2023110,17,"{""q1"": 54.0, ""median"": 60.0, ""q3"": 64.5, ""whisker_low"": 47.0, ""whisker_high"": 80.0, ""outliers"": [81.0]}"
2023,HESB,NBC2109,Performance based solutions for building,NBC2109-2023-HESB,2023060,22,"{""q1"": 63.0, ""median"": 71.5, ""q3"": 75.0, ""whisker_low"": 50.0, ""whisker_high"": 89.0, ""outliers"": [7.0]}"
2023,HESB,NBC3003,Building services management,NBC3003-2023-HESB,2023060,26,"{""q1"": 60.25, ""median"": 64.5, ""q3"": 72.75, ""whisker_low"": 50.0, ""whisker_high"": 87.0, ""outliers"": [17.0]}"
2023,HESB,NBC3101,Project management practice,NBC3101-2023-HESB,2023060,10,"{""q1"": 62.0, ""median"": 74.0, ""q3"": 82.0, ""whisker_low"": 37.0, ""whisker_high"": 90.0, ""outliers"": []}"
2023,HESB,NEF1103,Engineering and the community,NEF1103-2023-HESB,2023060,11,"{""q1"": 80.0, ""median"": 81.0, ""q3"": 83.5, ""whisker_low"": 80.0, ""whisker_high"": 86.0, ""outliers"": [66.0, 19.0]}"
2023,HESB,NEF3001,Applied project 1,NEF3001-2023-HESB,2023060,14,"{""q1"": 69.0, ""median"": 79.5, ""q3"": 84.75, ""whisker_low"": 57.0, ""whisker_high"": 85.0, ""outliers"": []}"
2023,HESB,NEF3002,Applied project 2,NEF3002-2023-HESB,2023060,2,{}
2023,HESB,NEF4101,Research project 1,NEF4101-2023-HESB,2023060,20,"{""q1"": 55.25, ""median"": 85.5, ""q3"": 90.5, ""whisker_low"": 50.0, ""whisker_high"": 97.0, ""outliers"": [0.0, 0.0]}"
2023,HESB,NEF4201,Research project 2,NEF4201-2023-HESB,2023060,6,{}
2023,HESB,SES6005,Research methods and applied statistics,SES6005-2023-HESB,2023060,1,{}
2022,H2B4,NBC1104,Structural principles in construction,NBC1104-2022-H2B4,2022240,52,"{""q1"": 66.0, ""median"": 73.0, ""q3"": 79.0, ""whisker_low"": 50.0, ""whisker_high"": 85.0, ""outliers"": []}"
2022,H2B4,NBC1112,Building science,NBC1112-2022-H2B4,2022240,29,"{""q1"": 67.0, ""median"": 74.0, ""q3"": 76.0, ""whisker_low"": 61.0, ""whisker_high"": 84.0, ""outliers"": [50.0, 35.0, 0.0]}"
2022,H2B4,NBC1113,Measurement and estimating,NBC1113-2022-H2B4,2022240,22,"{""q1"": 65.0, ""median"": 75.0, ""q3"": 76.0, ""whisker_low"": 53.0, ""whisker_high"": 81.0, ""outliers"": []}"
2022,H2B4,NBC2003,Building systems and services,NBC2003-2022-H2B4,2022240,69,"{""q1"": 65.0, ""median"": 72.0, ""q3"": 76.0, ""whisker_low"": 50.0, ""whisker_high"": 89.0, ""outliers"": []}"
2022,H2B4,NBC2004,Building and construction studies,NBC2004-2022-H2B4,2022240,31,"{""q1"": 51.0, ""median"": 60.0, ""q3"": 64.0, ""whisker_low"": 33.0, ""whisker_high"": 72.0, ""outliers"": [85.0, 26.0]}"
2022,H2B4,NBC2005,Building materials,NBC2005-2022-H2B4,2022240,13,"{""q1"": 71.0, ""median"": 73.0, ""q3"": 74.0, ""whisker_low"": 68.0, ""whisker_high"": 76.0, ""outliers"": []}"
2022,H2B4,NBC3001,High rise development and compliance,NBC3001-2022-H2B4,2022240,32,"{""q1"": 74.75, ""median"": 77.5, ""q3"": 81.0, ""whisker_low"": 66.0, ""whisker_high"": 89.0, ""outliers"": [0.0, 62.0, 64.0, 62.0]}"
2022,H2B4,NBD1101,Building design documentation,NBD1101-2022-H2B4,2022240,28,"{""q1"": 72.0, ""median"": 79.0, ""q3"": 83.25, ""whisker_low"": 58.0, ""whisker_high"": 90.0, ""outliers"": [25.0, 15.0]}"
2022,H2B4,NBD3104,Building design studio 2,NBD3104-2022-H2B4,2022240,25,"{""q1"": 74.0, ""median"": 78.0, ""q3"": 80.0, ""whisker_low"": 65.0, ""whisker_high"": 86.0, ""outliers"": []}"
2022,H2B4,NEA2201,Building development and compliance,NEA2201-2022-H2B4,2022240,37,"{""q1"": 53.0, ""median"": 60.0, ""q3"": 68.0, ""whisker_low"": 45.0, ""whisker_high"": 87.0, ""outliers"": [4.0]}"
2022,H2B4,NEC2203,Hydraulics,NEC2203-2022-H2B4,2022240,32,"{""q1"": 74.75, ""median"": 82.0, ""q3"": 87.25, ""whisker_low"": 60.0, ""whisker_high"": 99.0, ""outliers"": [9.0]}"
2022,H2B4,NEC3201,Hydraulic engineering,NEC3201-2022-H2B4,2022240,24,"{""q1"": 39.5, ""median"": 57.0, ""q3"": 67.0, ""whisker_low"": 0.0, ""whisker_high"": 90.0, ""outliers"": []}"
2022,H2B4,NEC3202,Civil engineering design 1,NEC3202-2022-H2B4,2022240,27,"{""q1"": 68.5, ""median"": 76.0, ""q3"": 80.5, ""whisker_low"": 51.0, ""whisker_high"": 85.0, ""outliers"": []}"
2022,H2B4,NEE2210,Engineering design and practice 2B,NEE2210-2022-H2B4,2022240,18,"{""q1"": 57.75, ""median"": 71.5, ""q3"": 86.75, ""whisker_low"": 54.0, ""whisker_high"": 92.0, ""outliers"": [7.0]}"
2022,H2B4,NEE3203,Embedded systems,NEE3203-2022-H2B4,2022240,18,"{""q1"": 64.0, ""median"": 70.0, ""q3"": 72.0, ""whisker_low"": 58.0, ""whisker_high"": 84.0, ""outliers"": []}"
2022,H2B4,NEF1102,Engineering physics 1,NEF1102-2022-H2B4,2022240,9,{}
2022,H2B4,NEF1204,Introduction to engineering design,NEF1204-2022-H2B4,2022240,42,"{""q1"": 64.0, ""median"": 72.5, ""q3"": 79.5, ""whisker_low"": 45.0, ""whisker_high"": 97.0, ""outliers"": []}"
2022,H2B4,NEF3001,Applied project 1,NEF3001-2022-H2B4,2022240,7,{}
2022,H2B4,NEF3002,Applied project 2,NEF3002-2022-H2B4,2022240,28,"{""q1"": 75.0, ""median"": 78.0, ""q3"": 83.5, ""whisker_low"": 67.0, ""whisker_high"": 94.0, ""outliers"": [98.0, 50.0, 0.0]}"
2022,H2B4,NEF3202,Research methods,NEF3202-2022-H2B4,2022240,18,"{""q1"": 66.25, ""median"": 76.5, ""q3"": 78.0, ""whisker_low"": 58.0, ""whisker_high"": 83.0, ""outliers"": [43.0]}"
2022,H2B4,NEF4101,Research project 1,NEF4101-2022-H2B4,2022240,9,{}
2022,H2B4,NEF4105,Professional engineering practice,NEF4105-2022-H2B4,2022240,19,"{""q1"": 69.0, ""median"": 73.0, ""q3"": 76.0, ""whisker_low"": 60.0, ""whisker_high"": 81.0, ""outliers"": [58.0, 0.0]}"
2022,H2B4,NEF4201,Research project 2,NEF4201-2022-H2B4,2022240,109,"{""q1"": 63.0, ""median"": 74.0, ""q3"": 82.0, ""whisker_low"": 50.0, ""whisker_high"": 96.0, ""outliers"": [2.0, 0.0, 3.0, 0.0]}"
2022,H2B4,NEF4206,Advanced engineering design,NEF4206-2022-H2B4,2022240,2,{}
2022,H2B4,NEM2201,Thermodynamics 1,NEM2201-2022-H2B4,2022240,19,"{""q1"": 56.5, ""median"": 61.0, ""q3"": 64.5, ""whisker_low"": 50.0, ""whisker_high"": 70.0, ""outliers"": []}"
2022,H2B4,NEM3202,Fluid mechanics 2,NEM3202-2022-H2B4,2022240,28,"{""q1"": 31.0, ""median"": 55.0, ""q3"": 61.0, ""whisker_low"": 1.0, ""whisker_high"": 81.0, ""outliers"": []}"
2022,H2B3,NBC1103,Basic structural mechanics,NBC1103-2022-H2B3,2022230,60,"{""q1"": 58.0, ""median"": 66.5, ""q3"": 81.0, ""whisker_low"": 28.0, ""whisker_high"": 97.0, ""outliers"": [8.0]}"
2022,H2B3,NBC1104,Structural principles in construction,NBC1104-2022-H2B3,2022230,13,"{""q1"": 67.0, ""median"": 72.0, ""q3"": 72.0, ""whisker_low"": 64.0, ""whisker_high"": 75.0, ""outliers"": []}"
2022,H2B3,NBC1112,Building science,NBC1112-2022-H2B3,2022230,8,{}
2022,H2B3,NBC1113,Measurement and estimating,NBC1113-2022-H2B3,2022230,28,"{""q1"": 68.5, ""median"": 72.0, ""q3"": 75.0, ""whisker_low"": 60.0, ""whisker_high"": 80.0, ""outliers"": [46.0, 50.0]}"
2022,H2B3,NBC2002,Building regulations,NBC2002-2022-H2B3,2022230,16,"{""q1"": 59.25, ""median"": 64.0, ""q3"": 66.25, ""whisker_low"": 55.0, ""whisker_high"": 70.0, ""outliers"": [82.0]}"
2022,H2B3,NBC2003,Building systems and services,NBC2003-2022-H2B3,2022230,16,"{""q1"": 66.5, ""median"": 73.0, ""q3"": 75.5, ""whisker_low"": 54.0, ""whisker_high"": 83.0, ""outliers"": []}"
2022,H2B3,NBC2109,Performance based solutions for building,NBC2109-2022-H2B3,2022230,59,"{""q1"": 62.0, ""median"": 68.0, ""q3"": 78.0, ""whisker_low"": 50.0, ""whisker_high"": 94.0, ""outliers"": []}"
2022,H2B3,NBC3005,Construction law,NBC3005-2022-H2B3,2022230,19,"{""q1"": 67.0, ""median"": 71.0, ""q3"": 75.5, ""whisker_low"": 55.0, ""whisker_high"": 88.0, ""outliers"": [0.0]}"
2022,H2B3,NBC3101,Project management practice,NBC3101-2022-H2B3,2022230,55,"{""q1"": 66.0, ""median"": 70.0, ""q3"": 74.75, ""whisker_low"": 54.0, ""whisker_high"": 87.0, ""outliers"": [52.0, 88.0, 7.0]}"
2022,H2B3,NBC3204,Complex construction,NBC3204-2022-H2B3,2022230,25,"{""q1"": 61.5, ""median"": 67.0, ""q3"": 73.5, ""whisker_low"": 53.0, ""whisker_high"": 86.0, ""outliers"": []}"
2022,H2B3,NBC4002,Advanced construction,NBC4002-2022-H2B3,2022230,28,"{""q1"": 66.5, ""median"": 70.5, ""q3"": 75.25, ""whisker_low"": 54.0, ""whisker_high"": 83.0, ""outliers"": [22.0, 8.0, 50.0]}"
2022,H2B3,NBD1100,Built environment communication and skills,NBD1100-2022-H2B3,2022230,31,"{""q1"": 72.5, ""median"": 75.0, ""q3"": 84.5, ""whisker_low"": 63.0, ""whisker_high"": 91.0, ""outliers"": [0.0, 0.0, 8.0]}"
2022,H2B3,NBD3001,Risk and safety management,NBD3001-2022-H2B3,2022230,27,"{""q1"": 61.25, ""median"": 71.0, ""q3"": 72.75, ""whisker_low"": 51.0, ""whisker_high"": 86.0, ""outliers"": [32.0]}"
2022,H2B3,NBD3200,Urban design and development,NBD3200-2022-H2B3,2022230,26,"{""q1"": 60.0, ""median"": 70.5, ""q3"": 75.0, ""whisker_low"": 53.0, ""whisker_high"": 86.0, ""outliers"": []}"
2022,H2B3,NEC2202,Geomechanics,NEC2202-2022-H2B3,2022230,28,"{""q1"": 51.75, ""median"": 57.5, ""q3"": 64.25, ""whisker_low"": 34.0, ""whisker_high"": 76.0, ""outliers"": [0.0, 84.0, 87.0]}"
2022,H2B3,NEC3202,Civil engineering design 1,NEC3202-2022-H2B3,2022230,15,"{""q1"": 68.0, ""median"": 77.0, ""q3"": 83.5, ""whisker_low"": 60.0, ""whisker_high"": 95.0, ""outliers"": [0.0, 0.0]}"
2022,H2B3,NEC4172,Urban development and transportation,NEC4172-2022-H2B3,2022230,39,"{""q1"": 62.5, ""median"": 67.0, ""q3"": 71.0, ""whisker_low"": 51.0, ""whisker_high"": 77.0, ""outliers"": [85.0, 84.0, 84.0, 85.0]}"
2022,H2B3,NEE2201,Linear systems with matlab applications,NEE2201-2022-H2B3,2022230,14,"{""q1"": 62.75, ""median"": 70.0, ""q3"": 85.75, ""whisker_low"": 45.0, ""whisker_high"": 91.0, ""outliers"": [0.0]}"
2022,H2B3,NEE3208,Signal processing,NEE3208-2022-H2B3,2022230,23,"{""q1"": 60.5, ""median"": 65.0, ""q3"": 78.0, ""whisker_low"": 50.0, ""whisker_high"": 88.0, ""outliers"": []}"
2022,H2B3,NEF1104,Problem solving for engineers,NEF1104-2022-H2B3,2022230,13,"{""q1"": 53.0, ""median"": 64.0, ""q3"": 69.0, ""whisker_low"": 50.0, ""whisker_high"": 81.0, ""outliers"": [1.0, 0.0]}"
2022,H2B3,NEF1202,Engineering physics 2,NEF1202-2022-H2B3,2022230,14,"{""q1"": 55.5, ""median"": 63.5, ""q3"": 77.0, ""whisker_low"": 43.0, ""whisker_high"": 96.0, ""outliers"": []}"
2022,H2B3,NEF1205,Engineering fundamentals,NEF1205-2022-H2B3,2022230,20,"{""q1"": 61.5, ""median"": 71.0, ""q3"": 73.5, ""whisker_low"": 55.0, ""whisker_high"": 90.0, ""outliers"": [93.0]}"
2022,H2B3,NEF3202,Research methods,NEF3202-2022-H2B3,2022230,57,"{""q1"": 72.0, ""median"": 78.0, ""q3"": 83.0, ""whisker_low"": 60.0, ""whisker_high"": 97.0, ""outliers"": [55.0, 0.0, 0.0, 0.0]}"
2022,H2B3,NEF4205,Sustainable energy systems,NEF4205-2022-H2B3,2022230,22,"{""q1"": 54.25, ""median"": 57.5, ""q3"": 60.75, ""whisker_low"": 50.0, ""whisker_high"": 70.0, ""outliers"": []}"
2022,H2B3,NEF4206,Advanced engineering design,NEF4206-2022-H2B3,2022230,34,"{""q1"": 71.0, ""median"": 74.5, ""q3"": 81.75, ""whisker_low"": 66.0, ""whisker_high"": 89.0, ""outliers"": []}"
2022,H2B3,NEM2202,Dynamics,NEM2202-2022-H2B3,2022230,21,"{""q1"": 45.0, ""median"": 52.0, ""q3"": 60.0, ""whisker_low"": 42.0, ""whisker_high"": 70.0, ""outliers"": [3.0, 8.0, 17.0]}"
2022,H2B3,NEM3201,Manufacturing materials,NEM3201-2022-H2B3,2022230,22,"{""q1"": 52.0, ""median"": 57.0, ""q3"": 70.0, ""whisker_low"": 33.0, ""whisker_high"": 83.0, ""outliers"": []}"
2022,H2B3,NEM4202,Advanced engineering analysis,NEM4202-2022-H2B3,2022230,12,"{""q1"": 69.0, ""median"": 70.0, ""q3"": 76.25, ""whisker_low"": 66.0, ""whisker_high"": 85.0, ""outliers"": [90.0, 50.0]}"
2022,H2B2,NBC1101,Maths for builders,NBC1101-2022-H2B2,2022220,48,"{""q1"": 45.0, ""median"": 56.0, ""q3"": 67.5, ""whisker_low"": 20.0, ""whisker_high"": 96.0, ""outliers"": [11.0, 0.0]}"
2022,H2B2,NBC1103,Basic structural mechanics,NBC1103-2022-H2B2,2022220,21,"{""q1"": 54.25, ""median"": 65.5, ""q3"": 76.0, ""whisker_low"": 51.0, ""whisker_high"": 90.0, ""outliers"": [3.0, 11.0]}"
2022,H2B2,NBC1104,Structural principles in construction,NBC1104-2022-H2B2,2022220,24,"{""q1"": 67.5, ""median"": 71.5, ""q3"": 76.0, ""whisker_low"": 62.0, ""whisker_high"": 83.0, ""outliers"": [54.0]}"
2022,H2B2,NBC1113,Measurement and estimating,NBC1113-2022-H2B2,2022220,66,"{""q1"": 70.0, ""median"": 76.0, ""q3"": 80.0, ""whisker_low"": 55.0, ""whisker_high"": 86.0, ""outliers"": [0.0, 52.0, 53.0]}"
2022,H2B2,NBC2001,Building planning process,NBC2001-2022-H2B2,2022220,41,"{""q1"": 64.0, ""median"": 68.0, ""q3"": 75.0, ""whisker_low"": 50.0, ""whisker_high"": 84.0, ""outliers"": []}"
2022,H2B2,NBC2003,Building systems and services,NBC2003-2022-H2B2,2022220,27,"{""q1"": 64.5, ""median"": 68.0, ""q3"": 72.5, ""whisker_low"": 55.0, ""whisker_high"": 82.0, ""outliers"": [44.0, 0.0, 89.0, 85.0]}"
2022,H2B2,NBC2005,Building materials,NBC2005-2022-H2B2,2022220,26,"{""q1"": 66.25, ""median"": 70.0, ""q3"": 75.5, ""whisker_low"": 66.0, ""whisker_high"": 88.0, ""outliers"": [0.0, 0.0, 0.0, 0.0, 50.0, 0.0]}"
2022,H2B2,NBC2006,Professional estimating,NBC2006-2022-H2B2,2022220,12,"{""q1"": 63.0, ""median"": 65.0, ""q3"": 70.25, ""whisker_low"": 62.0, ""whisker_high"": 73.0, ""outliers"": []}"
2022,H2B2,NBC3003,Building services management,NBC3003-2022-H2B2,2022220,26,"{""q1"": 60.0, ""median"": 68.0, ""q3"": 70.0, ""whisker_low"": 53.0, ""whisker_high"": 83.0, ""outliers"": [41.0]}"
2022,H2B2,NBC3004,Construction economics,NBC3004-2022-H2B2,2022220,64,"{""q1"": 68.0, ""median"": 72.0, ""q3"": 76.25, ""whisker_low"": 56.0, ""whisker_high"": 87.0, ""outliers"": []}"
2022,H2B2,NBC3005,Construction law,NBC3005-2022-H2B2,2022220,30,"{""q1"": 71.0, ""median"": 76.0, ""q3"": 80.0, ""whisker_low"": 66.0, ""whisker_high"": 88.0, ""outliers"": [0.0, 0.0]}"
2022,H2B2,NBC3101,Project management practice,NBC3101-2022-H2B2,2022220,16,"{""q1"": 69.5, ""median"": 78.0, ""q3"": 82.0, ""whisker_low"": 65.0, ""whisker_high"": 91.0, ""outliers"": [50.0]}"
2022,H2B2,NBC4002,Advanced construction,NBC4002-2022-H2B2,2022220,27,"{""q1"": 62.0, ""median"": 74.0, ""q3"": 80.0, ""whisker_low"": 43.0, ""whisker_high"": 85.0, ""outliers"": []}"
2022,H2B2,NBD1101,Building design documentation,NBD1101-2022-H2B2,2022220,15,"{""q1"": 12.5, ""median"": 68.0, ""q3"": 83.5, ""whisker_low"": 0.0, ""whisker_high"": 91.0, ""outliers"": []}"
2022,H2B2,NBD3100,Built environment 2,NBD3100-2022-H2B2,2022220,18,"{""q1"": 68.5, ""median"": 75.5, ""q3"": 86.0, ""whisker_low"": 54.0, ""whisker_high"": 93.0, ""outliers"": []}"
2022,H2B2,NEA2201,Building development and compliance,NEA2201-2022-H2B2,2022220,18,"{""q1"": 51.0, ""median"": 56.5, ""q3"": 61.5, ""whisker_low"": 50.0, ""whisker_high"": 72.0, ""outliers"": [0.0, 0.0, 0.0, 18.0]}"
2022,H2B2,NEC2201,Introduction to structural engineering design,NEC2201-2022-H2B2,2022220,26,"{""q1"": 61.0, ""median"": 65.5, ""q3"": 80.0, ""whisker_low"": 33.0, ""whisker_high"": 92.0, ""outliers"": [0.0]}"
2022,H2B2,NEC3203,Structural engineering design 1,NEC3203-2022-H2B2,2022220,35,"{""q1"": 60.5, ""median"": 68.0, ""q3"": 74.5, ""whisker_low"": 48.0, ""whisker_high"": 87.0, ""outliers"": []}"
2022,H2B2,NEE2204,Power system supply chain management,NEE2204-2022-H2B2,2022220,19,"{""q1"": 50.0, ""median"": 62.0, ""q3"": 79.5, ""whisker_low"": 45.0, ""whisker_high"": 91.0, ""outliers"": []}"
2022,H2B2,NEE4211,Mobile networks and communications,NEE4211-2022-H2B2,2022220,17,"{""q1"": 57.0, ""median"": 67.0, ""q3"": 72.0, ""whisker_low"": 51.0, ""whisker_high"": 93.0, ""outliers"": [0.0, 21.0]}"
2022,H2B2,NEF1105,Mathematics for engineering and science,NEF1105-2022-H2B2,2022220,15,"{""q1"": 40.0, ""median"": 61.0, ""q3"": 76.0, ""whisker_low"": 0.0, ""whisker_high"": 96.0, ""outliers"": []}"
2022,H2B2,NEF1202,Engineering physics 2,NEF1202-2022-H2B2,2022220,18,"{""q1"": 53.0, ""median"": 60.5, ""q3"": 69.75, ""whisker_low"": 34.0, ""whisker_high"": 81.0, ""outliers"": []}"
2022,H2B2,NEF1205,Engineering fundamentals,NEF1205-2022-H2B2,2022220,17,"{""q1"": 57.0, ""median"": 69.0, ""q3"": 81.0, ""whisker_low"": 50.0, ""whisker_high"": 93.0, ""outliers"": []}"
2022,H2B2,NEF2251,Fundamentals of electrical and electronic engineering,NEF2251-2022-H2B2,2022220,26,"{""q1"": 60.5, ""median"": 65.0, ""q3"": 71.75, ""whisker_low"": 50.0, ""whisker_high"": 80.0, ""outliers"": [0.0]}"
2022,H2B2,NEF3202,Research methods,NEF3202-2022-H2B2,2022220,53,"{""q1"": 70.0, ""median"": 77.0, ""q3"": 83.0, ""whisker_low"": 52.0, ""whisker_high"": 88.0, ""outliers"": []}"
2022,H2B2,NEF4201,Research project 2,NEF4201-2022-H2B2,2022220,1,{}
2022,H2B2,NEF4205,Sustainable energy systems,NEF4205-2022-H2B2,2022220,28,"{""q1"": 52.0, ""median"": 69.5, ""q3"": 73.25, ""whisker_low"": 43.0, ""whisker_high"": 84.0, ""outliers"": []}"
2022,H2B2,NEF4207,Engineering applications,NEF4207-2022-H2B2,2022220,38,"{""q1"": 56.5, ""median"": 63.0, ""q3"": 70.0, ""whisker_low"": 50.0, ""whisker_high"": 87.0, ""outliers"": []}"
2022,H2B1,NBC1101,Maths for builders,NBC1101-2022-H2B1,2022210,66,"{""q1"": 35.0, ""median"": 50.0, ""q3"": 62.5, ""whisker_low"": 0.0, ""whisker_high"": 86.0, ""outliers"": []}"
2022,H2B1,NBC1103,Basic structural mechanics,NBC1103-2022-H2B1,2022210,33,"{""q1"": 57.5, ""median"": 73.0, ""q3"": 81.0, ""whisker_low"": 51.0, ""whisker_high"": 100.0, ""outliers"": [0.0, 0.0, 1.0, 0.0]}"
2022,H2B1,NBC1111,Fundamentals of building construction,NBC1111-2022-H2B1,2022210,28,"{""q1"": 59.0, ""median"": 64.5, ""q3"": 77.75, ""whisker_low"": 47.0, ""whisker_high"": 88.0, ""outliers"": [0.0, 24.0, 0.0, 7.0]}"
2022,H2B1,NBC1113,Measurement and estimating,NBC1113-2022-H2B1,2022210,16,"{""q1"": 67.5, ""median"": 72.0, ""q3"": 75.0, ""whisker_low"": 64.0, ""whisker_high"": 80.0, ""outliers"": [13.0, 47.0]}"
2022,H2B1,NBC2002,Building regulations,NBC2002-2022-H2B1,2022210,30,"{""q1"": 55.0, ""median"": 64.0, ""q3"": 67.0, ""whisker_low"": 46.0, ""whisker_high"": 75.0, ""outliers"": [0.0, 3.0, 30.0, 0.0, 0.0]}"
2022,H2B1,NBC2004,Building and construction studies,NBC2004-2022-H2B1,2022210,58,"{""q1"": 73.25, ""median"": 82.0, ""q3"": 86.0, ""whisker_low"": 58.0, ""whisker_high"": 96.0, ""outliers"": [28.0]}"
2022,H2B1,NBC2006,Professional estimating,NBC2006-2022-H2B1,2022210,29,"{""q1"": 61.0, ""median"": 68.0, ""q3"": 73.0, ""whisker_low"": 50.0, ""whisker_high"": 84.0, ""outliers"": [0.0, 38.0, 0.0]}"
2022,H2B1,NBC2109,Performance based solutions for building,NBC2109-2022-H2B1,2022210,15,"{""q1"": 70.0, ""median"": 77.0, ""q3"": 81.0, ""whisker_low"": 66.0, ""whisker_high"": 85.0, ""outliers"": []}"
2022,H2B1,NBC3001,High rise development and compliance,NBC3001-2022-H2B1,2022210,18,"{""q1"": 76.25, ""median"": 78.5, ""q3"": 80.0, ""whisker_low"": 72.0, ""whisker_high"": 85.0, ""outliers"": [86.0, 67.0, 63.0]}"
2022,H2B1,NBC3003,Building services management,NBC3003-2022-H2B1,2022210,68,"{""q1"": 73.0, ""median"": 80.0, ""q3"": 85.0, ""whisker_low"": 56.0, ""whisker_high"": 97.0, ""outliers"": [51.0, 9.0, 50.0, 0.0]}"
2022,H2B1,NBC3101,Project management practice,NBC3101-2022-H2B1,2022210,13,"{""q1"": 67.0, ""median"": 74.0, ""q3"": 76.0, ""whisker_low"": 63.0, ""whisker_high"": 81.0, ""outliers"": []}"
2022,H2B1,NBC3204,Complex construction,NBC3204-2022-H2B1,2022210,34,"{""q1"": 65.25, ""median"": 75.0, ""q3"": 77.0, ""whisker_low"": 53.0, ""whisker_high"": 93.0, ""outliers"": [33.0]}"
2022,H2B1,NBD1100,Built environment communication and skills,NBD1100-2022-H2B1,2022210,7,{}
2022,H2B1,NBD1101,Building design documentation,NBD1101-2022-H2B1,2022210,26,"{""q1"": 76.0, ""median"": 79.0, ""q3"": 82.75, ""whisker_low"": 69.0, ""whisker_high"": 90.0, ""outliers"": [54.0, 58.0, 58.0]}"
2022,H2B1,NBD3002,Residential sustainable design,NBD3002-2022-H2B1,2022210,31,"{""q1"": 71.0, ""median"": 77.0, ""q3"": 86.0, ""whisker_low"": 58.0, ""whisker_high"": 92.0, ""outliers"": [23.0]}"
2022,H2B1,NEC2102,Solid mechanics,NEC2102-2022-H2B1,2022210,17,"{""q1"": 63.0, ""median"": 70.0, ""q3"": 72.0, ""whisker_low"": 53.0, ""whisker_high"": 82.0, ""outliers"": [47.0, 0.0]}"
2022,H2B1,NEC2203,Hydraulics,NEC2203-2022-H2B1,2022210,9,{}
2022,H2B1,NEC2204,Highway engineering,NEC2204-2022-H2B1,2022210,20,"{""q1"": 53.75, ""median"": 70.5, ""q3"": 84.25, ""whisker_low"": 43.0, ""whisker_high"": 96.0, ""outliers"": []}"
2022,H2B1,NEC3201,Hydraulic engineering,NEC3201-2022-H2B1,2022210,22,"{""q1"": 58.0, ""median"": 63.5, ""q3"": 71.0, ""whisker_low"": 50.0, ""whisker_high"": 86.0, ""outliers"": [93.0, 18.0]}"
2022,H2B1,NEC3203,Structural engineering design 1,NEC3203-2022-H2B1,2022210,16,"{""q1"": 64.75, ""median"": 76.0, ""q3"": 80.0, ""whisker_low"": 52.0, ""whisker_high"": 84.0, ""outliers"": []}"
2022,H2B1,NEE2205,Analogue electronics,NEE2205-2022-H2B1,2022210,19,"{""q1"": 70.0, ""median"": 72.0, ""q3"": 78.0, ""whisker_low"": 60.0, ""whisker_high"": 82.0, ""outliers"": [10.0]}"
